Title2,Title,Poem,first_line,line1,line2,line3,line4,line5,line6,line7
,PANCAKE? (Where the Sidewalk Ends),"Who wants a pancake,<br><br>
Sweet and piping hot?<br><br>
Good little Grace looks up and says,<br><br>
“I’ll take the one on top.”<br><br>
Who else wants a pancake,<br><br>
Fresh off the griddle?<br><br>
Terrible Theresa smiles and says,<br><br>
“I’ll take the one in the middle.”<br><br>","Who wants a pancake,",a pancake made by my mom.,She griddled it with sugar and water.,"Oh no! It's not water, it's her sweat!","Sweat lovely mom,",griddle with love,pancake for me,Oh no! I am her daughter sweat like sugar
,PANCAKE? (Where the Sidewalk Ends),"Who wants a pancake,<br><br>
Sweet and piping hot?<br><br>
Good little Grace looks up and says,<br><br>
“I’ll take the one on top.”<br><br>
Who else wants a pancake,<br><br>
Fresh off the griddle?<br><br>
Terrible Theresa smiles and says,<br><br>
“I’ll take the one in the middle.”<br><br>","Who wants a pancake,",a pancake made by my mom.,She griddled it with sugar and water.,"Oh no! It's not water, it's her sweat!","Who wants a pancake,",a pancake made by mom.,She griddled it with sugar and water.,"Oh no! not water, it's her sweat!"
,PANCAKE? (Where the Sidewalk Ends),"Who wants a pancake,<br><br>
Sweet and piping hot?<br><br>
Good little Grace looks up and says,<br><br>
“I’ll take the one on top.”<br><br>
Who else wants a pancake,<br><br>
Fresh off the griddle?<br><br>
Terrible Theresa smiles and says,<br><br>
“I’ll take the one in the middle.”<br><br>","Who wants a pancake,",a pancake made by my mom.,She griddled it with sugar and water.,"Oh no! It's not water, it's her sweat!",pancakes in the sky like the sun,griddled by a sprinkle of stars,overcooked pancakes sweat stars,god don't flex on me with your pancakes
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,",and try to find me in it,Draw by pencil,Colour it with blood,Draw in crayon,You won't find me inside the lines,Write a poem about me,And smile
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,",and try to find me in it,Draw by pencil,Colour it with blood,rather with paint that was just silly,I will remind you of a poem,then look at the picture so you can find me,There I am your picture has made me free
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,",Draw me in this crazy room,"Color me in yellow,hot pink and neon blue,",Draw me in this crazy room falling crazy in love with you.,The air is thick the air is thin,Who dares touch the hairs on my chiny chin chin,I am the giant of the bean stalk,So send me some white chaulk so i can straight walk
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,",Draw me in this crazy room,"Color me in yellow,hot pink and neon blue,",Draw me in this crazy room falling crazy in love with you.,who will steal her wealth and lock her away.,I would save this Princess from Zimbabwe --,"but she only needs my Government ID,",Bank Account and Social Security.
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,",Draw me in this crazy room,"Color me in yellow,hot pink and neon blue,",Draw me in this crazy room falling crazy in love with you.,You writing poems,Me painting pictures,I see our life together,"We're a perfect, silly mixture"
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","‚ÄúDraw a crazy picture,","Write a nutty poem,","Sing a mumble-gumble song,",make it a silly song,make it a funny picture,write a funny poem,and sing that silly song
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","‚ÄúDraw a crazy picture,","Write a nutty poem,","Sing a mumble-gumble song,","MRS. PIGGY-there's never a wish better than this,",When you've got a hundred Muppet Tears TO GIVE...,Through a small Muppet's eyes,"They can tell you no lies,"
,PUT SOMETHING IN (A Light in the Attic),"Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","‚ÄúDraw a crazy picture,","Write a nutty poem,","Sing a mumble-gumble song,",This poem is quite silly,And Shakespeare I really ain't,But I can't write a lyrical picture,if I'm only being paid a cent
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù",Because now the smell from his hand still lingers,"Nonetheless, he responded, ""At least I'm not eating with my toes""","""As they do still smell like a rose""",toe turns toes,finger turns to fingers,a rose is a rose,but no one knows
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù",Because now the smell from his hand still lingers,"Nonetheless, he responded, ""At least I'm not eating with my toes""","""As they do still smell like a rose""",I'm wearing a frown.,My bladder is making me giddy.,So here I sit like a twit.,My lap must be made of catnip.
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù","""Would you rather I eat with my toes?"" She said with a laugh","""You are so silly"" said mama in reply","""Or how about this nice red rose?"" She said pointing to the vase on the table",The man had 9 toes,Also 2 missing fingers.,And had many of Rose bushes,Wonder why he only has 9 toes?
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù","""Would you rather I eat with my toes?"" She said with a laugh","""You are so silly"" said mama in reply","""Or how about this nice red rose?"" She said pointing to the vase on the table","Oh, if you're a bird, be an early bird",And catch the worm for your breakfast plate,And catch the worm for your breakfast plate,But if you're a worm s
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù",buttterflies dont but bees have stingers,if you must pick a rose,then you must not use your toes.,I wear shoes on my toes,and rings on my fingers,Now this isn't the pretty rose,But it is surely great prose
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù",buttterflies dont but bees have stingers,if you must pick a rose,then you must not use your toes.,her mama said dont eat with your fingers,butterflies dont but bees have stingers,if you must pick a rose,then you must not use your toes
,RIDICULOUS ROSE (Where the Sidewalk Ends),"Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù",buttterflies dont but bees have stingers,if you must pick a rose,then you must not use your toes.,The Art critic.,"Go ahead,",critique me,but just like a painting
,SCALE (Falling Up),"If I could only see the scale,<br><br>
I’m sure that it would state<br><br>
That I’ve lost ounces… maybe pounds<br><br>
Or even tons of weight.<br><br>
“You’d better eat some pancakes—<br><br>
You’re skinny as a rail.”<br><br>
I’m sure that’s what the scale would say…<br><br>
If I could see the scale.<br><br>","If I could only see the scale,","If I could only see the scale,",I'm sure that it would state,That I've lost ounces...maybe pounds,"If I could only see the scale,",If I could only see the scale,I would view my true weight,"Hoping, wishing, great loss is found"
,SCALE (Falling Up),"If I could only see the scale,<br><br>
I’m sure that it would state<br><br>
That I’ve lost ounces… maybe pounds<br><br>
Or even tons of weight.<br><br>
“You’d better eat some pancakes—<br><br>
You’re skinny as a rail.”<br><br>
I’m sure that’s what the scale would say…<br><br>
If I could see the scale.<br><br>","If I could only see the scale,","If I could only see the scale,",I'm sure that it would state,That I've lost ounces...maybe pounds,No sure if the pounds,That I lost here and there,On my waist and ties,Shows my weight on the scale
,SCALE (Falling Up),"If I could only see the scale,<br><br>
I’m sure that it would state<br><br>
That I’ve lost ounces… maybe pounds<br><br>
Or even tons of weight.<br><br>
“You’d better eat some pancakes—<br><br>
You’re skinny as a rail.”<br><br>
I’m sure that’s what the scale would say…<br><br>
If I could see the scale.<br><br>","If I could only see the scale,","I would see my pounds,","which show my weights,",what makes me sad.,"If I could only see the scale,","I would see my pounds,","which show my weights,",what maeks me sad.
